NAME,TEAM,SALARY,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK,Duration
KyleKorver,Cleveland Cavaliers,7560000,SG,73,21.6,9.2,3,6.6,45.9,2.2,5.2,43.6,0.9,1,88.9,2.3,1.2,0.4,0.4,0.8,0,0,13.41,144,2017-2018
KyleLowry,Toronto Raptors,31200000,PG,78,32.2,16.2,5.2,12.1,42.7,3.1,7.6,39.9,2.9,3.3,85.4,5.6,6.9,1.1,0.2,2.3,23,3,19.53,42,2017-2018
KyrieIrving,Boston Celtics,18868626,PG,60,32.2,24.4,8.9,18.1,49.1,2.8,6.8,40.8,3.9,4.4,88.9,3.8,5.1,1.1,0.3,2.3,1,0,25.03,8,2017-2018
LangstonGalloway,Detroit Pistons,7.00E+06,SG,58,14.9,6.2,2.2,5.9,37.1,1.3,3.8,34.4,0.6,0.7,80.5,1.6,1,0.6,0.1,0.3,0,0,12.27,211,2017-2018
LarryNanceJr.,Los Angeles Lakers,2272391,PF,66,21.5,8.7,3.6,6.3,58.1,0,0.2,16.7,1.4,2.1,66.4,6.8,1.2,1.3,0.6,0.8,11,0,20.18,153,2017-2018
LauriMarkkanen,Chicago Bulls,4536120,PF,68,29.7,15.2,5.5,12.7,43.4,2.1,5.9,36.2,2.1,2.4,84.3,7.5,1.2,0.6,0.6,1.2,14,0,15.68,49,2017-2018
LouWilliams,LA Clippers,7.00E+06,SG,79,32.8,22.6,7.4,16.9,43.5,2.4,6.6,35.9,5.5,6.2,88,2.5,5.3,1.1,0.2,3,7,0,20.29,14,2017-2018
LukeKennard,Detroit Pistons,3275280,SG,73,20,7.6,2.8,6.4,44.3,1.1,2.7,41.5,0.9,1,85.5,2.4,1.7,0.6,0.2,0.9,1,0,12.19,183,2017-2018
MalikMonk,Charlotte Hornets,3447480,SG,63,13.5,6.7,2.4,6.7,36,1.3,3.9,34.2,0.5,0.6,84.2,1,1.4,0.3,0.1,0.8,0,0,10.32,202,2017-2018
MarcGasol,Memphis Grizzlies,22642350,C,73,33,17.2,5.9,14.2,42,1.5,4.4,34.1,3.8,4.6,83.4,8.1,4.2,0.7,1.4,2.7,25,1,17.42,38,2017-2018
MarqueseChriss,Phoenix Suns,3073800,PF,72,21.2,7.7,2.8,6.6,42.3,0.8,2.6,29.5,1.3,2.2,60.8,5.5,1.2,0.7,1,1.5,5,0,11.14,180,2017-2018
MarvinWilliams,Charlotte Hornets,14087500,PF,78,25.7,9.5,3.3,7.2,45.8,1.6,3.9,41.3,1.3,1.6,82.9,4.7,1.2,0.7,0.5,0.8,3,0,13.9,140,2017-2018
MasonPlumlee,Denver Nuggets,14041096,PF,74,19.5,7.1,3,5,60.1,0,0,0,1.1,2.4,45.8,5.4,1.9,0.7,1.1,1.4,3,0,17,192,2017-2018
MauriceHarkless,Portland Trail Blazers,10162922,SF,59,21.4,6.5,2.5,5,49.5,0.8,2,41.5,0.7,1,71.2,2.7,0.9,0.8,0.7,0.7,0,0,12.59,206,2017-2018
MichaelKidd-Gilchrist,Charlotte Hornets,1.30E+07,SF,74,25,9.2,3.8,7.6,50.4,0,0,0,1.6,2.3,68.4,4.1,1,0.7,0.4,0.7,2,0,12.54,145,2017-2018
MylesTurner,Indiana Pacers,3410284,C,65,28.2,12.7,4.7,9.8,47.9,0.9,2.4,35.7,2.5,3.2,77.7,6.4,1.3,0.6,1.8,1.5,11,0,16.65,83,2017-2018
NemanjaBjelica,Minnesota Timberwolves,3949999,PF,67,20.5,6.8,2.6,5.5,46.1,1.1,2.7,41.5,0.5,0.7,80,4.1,1.3,0.7,0.2,0.8,1,0,12.62,200,2017-2018
NicolasBatum,Charlotte Hornets,2.40E+07,SF,64,31,11.6,4.2,10.2,41.5,1.4,4.3,33.6,1.7,2,83.1,4.8,5.5,1,0.4,2,7,2,14.45,108,2017-2018
NormanPowell,Toronto Raptors,9367200,SF,70,15.2,5.5,2.1,5.3,40.1,0.8,2.7,28.5,0.5,0.6,82.1,1.7,1.3,0.5,0.2,0.9,0,0,8.57,225,2017-2018
OGAnunoby,Toronto Raptors,2034120,SF,74,20,5.9,2.2,4.7,47.1,1,2.7,37.1,0.5,0.8,62.9,2.5,0.7,0.7,0.2,0.6,0,0,10,218,2017-2018
P.J.Tucker,Houston Rockets,7590035,SF,82,27.8,6.1,2.1,5.4,39,1.4,3.8,37.1,0.5,0.7,71.7,5.6,0.9,1,0.3,0.9,3,0,8.36,212,2017-2018
PatrickPatterson,Oklahoma City Thunder,5192000,PF,82,15.5,3.9,1.3,3.2,39.8,0.8,2.1,38.6,0.5,0.6,87,2.4,0.7,0.6,0.3,0.4,0,0,10,247,2017-2018
PaulGeorge,Oklahoma City Thunder,19508958,SF,79,36.6,21.9,7.3,17,43,3.1,7.7,40.1,4.3,5.2,82.2,5.7,3.3,2,0.5,2.7,4,0,18.71,17,2017-2018
ReggieBullock,Detroit Pistons,2500000,SG,62,27.9,11.3,4.3,8.8,48.9,2,4.5,44.5,0.6,0.8,79.6,2.5,1.5,0.8,0.2,0.8,0,0,13.66,114,2017-2018
RobertCovington,Philadelphia 76ers,10464092,SF,80,31.6,12.6,4.3,10.5,41.3,2.5,6.9,36.9,1.5,1.7,85.3,5.4,2,1.7,0.9,1.6,7,0,12.98,88,2017-2018
RobinLopez,Chicago Bulls,14357750,C,64,26.4,11.8,5.3,10.1,53,0.1,0.2,28.6,1.1,1.4,75.6,4.5,1.9,0.2,0.8,1.7,3,0,14.77,100,2017-2018
RondaeHollis-Jefferson,Brooklyn Nets,2470357,SF,68,28.3,13.9,5,10.6,47.2,0.2,0.8,24.1,3.7,4.6,78.8,6.8,2.5,1,0.7,1.8,12,0,16.9,64,2017-2018
RussellWestbrook,Oklahoma City Thunder,28530608,PG,80,36.4,25.4,9.5,21.1,44.9,1.2,4.1,29.8,5.2,7.1,73.7,10.1,10.3,1.8,0.3,4.8,59,25,24.8,7,2017-2018
RyanAnderson,Houston Rockets,19578455,F,66,26.1,9.3,3.1,7.3,43.1,2,5.1,38.6,1.1,1.4,77.4,5,0.9,0.4,0.3,0.6,2,0,12.6,141,2017-2018
SergeIbaka,Toronto Raptors,21666667,C,76,27.5,12.6,5,10.3,48.3,1.4,3.9,36,1.2,1.6,79.7,6.3,0.8,0.4,1.3,1.2,8,0,14.72,87,2017-2018
ShabazzNapier,Portland Trail Blazers,2361360,PG,74,20.7,8.7,3,7.2,42,1.1,2.9,37.6,1.6,1.9,84.1,2.3,2,1.1,0.2,1.2,0,0,14.18,152,2017-2018
ShelvinMack,Orlando Magic,6.00E+06,PG,69,19.8,6.9,2.6,6,43,0.7,2,34.5,1,1.4,71.1,2.4,3.9,0.8,0.1,1.3,1,0,13.35,198,2017-2018
StanleyJohnson,Detroit Pistons,3940402,SF,69,27.4,8.7,3,8.1,37.5,1,3.4,28.6,1.6,2.1,77.2,3.7,1.6,1.4,0.2,1.1,2,0,9.08,154,2017-2018
StevenAdams,Oklahoma City Thunder,22471910,C,76,32.7,13.9,5.9,9.4,62.9,0,0,0,2.1,3.8,55.9,9,1.2,1.2,1,1.7,28,0,20.69,66,2017-2018
T.J.Warren,Phoenix Suns,3152931,SF,65,33,19.6,8.1,16.4,49.8,0.3,1.4,22.2,3,3.9,75.7,5.1,1.3,1,0.6,1.3,6,0,17.71,24,2017-2018
TajGibson,Minnesota Timberwolves,1.40E+07,PF,82,33.3,12.2,5.2,9,57.7,0.1,0.4,20,1.7,2.3,76.8,7.1,1.2,0.8,0.7,1.1,18,0,15.45,93,2017-2018
TaureanPrince,Atlanta Hawks,2526840,SF,82,30,14.1,5.1,11.9,42.6,2.1,5.6,38.5,1.9,2.2,84.4,4.7,2.6,1,0.5,2.3,5,0,12.9,61,2017-2018
ThaddeusYoung,Indiana Pacers,13964045,PF,81,32.2,11.8,5.2,10.7,48.7,0.7,2.2,32,0.7,1.1,59.8,6.3,1.9,1.7,0.4,1.3,9,0,14.83,101,2017-2018
ThonMaker,Milwaukee Bucks,2799720,PF,74,16.7,4.8,1.8,4.3,41.1,0.4,1.4,29.8,0.9,1.3,69.9,3,0.6,0.5,0.7,0.6,0,0,10.22,236,2017-2018
TobiasHarris,LA Clippers,1.60E+07,SF,80,33.4,18.6,7,15.3,46,2.3,5.6,41.1,2.2,2.7,82.9,5.5,2.4,0.9,0.4,1.3,3,0,17.2,29,2017-2018
TonySnell,Milwaukee Bucks,10607143,SG,75,27.4,6.9,2.5,5.7,43.5,1.4,3.6,40.3,0.5,0.6,79.2,1.9,1.3,0.6,0.4,0.5,0,0,8.49,197,2017-2018
TrevorAriza,Houston Rockets,7420912,SF,67,33.9,11.7,4,9.7,41.2,2.5,6.9,36.8,1.1,1.3,85.4,4.4,1.6,1.5,0.2,0.8,1,0,11.8,105,2017-2018
TreyLyles,Denver Nuggets,2441400,PF,73,19.1,9.9,3.7,7.5,49.1,1.1,3,38.1,1.4,2,70.6,4.8,1.2,0.4,0.5,0.8,6,0,17.95,137,2017-2018
TroyDaniels,Phoenix Suns,3408520,SF,79,20.5,8.9,2.9,7.3,40.3,2.3,5.8,40,0.7,0.8,87.5,1.6,0.6,0.3,0.1,0.7,0,0,9.86,147,2017-2018
TylerJohnson,Miami Heat,19245370,SG,72,28.5,11.7,4.3,9.9,43.5,1.7,4.5,36.7,1.5,1.8,82.2,3.4,2.3,0.8,0.5,1.1,0,0,13.07,104,2017-2018
VictorOladipo,Indiana Pacers,2.10E+07,SG,75,34,23.1,8.5,17.9,47.7,2.1,5.8,37.1,3.9,4.9,79.9,5.2,4.3,2.4,0.8,2.9,3,0,23.12,10,2017-2018
VinceCarter,Sacramento Kings,8.00E+06,SG,58,17.7,5.4,2,4.9,40.3,1,2.8,34.5,0.5,0.6,75.7,2.6,1.2,0.7,0.4,0.6,0,0,10.8,228,2017-2018
WesleyJohnson,LA Clippers,5882260,F,74,20.1,5.4,2,5,40.8,0.8,2.4,33.9,0.6,0.8,74.1,2.9,0.8,1,0.8,0.7,1,0,9.81,226,2017-2018
WesleyMatthews,Dallas Mavericks,17884176,SG,63,33.8,12.7,4.5,11.1,40.6,2.4,6.4,38.1,1.3,1.6,82.2,3.1,2.7,1.2,0.3,1.3,0,0,11.49,84,2017-2018
WillBarton,Denver Nuggets,3533333,SG,81,33.1,15.7,5.7,12.7,45.2,1.9,5.2,37,2.2,2.8,80.5,5,4.1,1,0.6,1.8,2,0,16.21,48,2017-2018
WillieCauley-Stein,Sacramento Kings,3704160,C,73,28,12.8,5.3,10.6,50.2,0,0.2,25,2.1,3.4,61.9,7,2.4,1.1,0.9,1.5,12,0,17.61,82,2017-2018
WilsonChandler,Denver Nuggets,12016854,SF,74,31.6,10,3.8,8.5,44.5,1.2,3.3,35.8,1.2,1.5,77.2,5.4,2.1,0.6,0.5,1.2,4,0,10.99,134,2017-2018
ZachCollins,Portland Trail Blazers,3057240,PF,66,15.8,4.4,1.7,4.4,39.8,0.5,1.7,31,0.4,0.6,64.3,3.3,0.8,0.3,0.5,0.9,0,0,7.56,241,2017-2018
ZachRandolph,Sacramento Kings,12307692,F,59,25.6,14.5,6.1,12.9,47.3,0.9,2.5,34.7,1.4,1.8,78.5,6.7,2.2,0.7,0.2,2,8,0,17.41,57,2017-2018
AaronGordon,Orlando Magic,21590909,PF,78,33.8,16,6,13.4,44.9,1.6,4.4,34.9,2.4,3.2,73.1,7.4,3.7,0.7,0.7,2.1,19,0,15.18,56,2018-2019
Al-FarouqAminu,Portland Trail Blazers,6957105,PF,81,28.3,9.4,3.2,7.3,43.3,1.2,3.5,34.3,1.9,2.1,86.7,7.5,1.3,0.8,0.4,0.9,12,0,13.18,146,2018-2019
AlexLen,Atlanta Hawks,4350000,C,77,20.1,11.1,4.2,8.4,49.4,1,2.6,36.3,1.8,2.8,64.8,5.5,1.1,0.4,0.9,1.3,9,0,17.27,115,2018-2019
AlHorford,Boston Celtics,28928709,C,68,29,13.6,5.7,10.6,53.5,1.1,3,36,1.1,1.4,82.1,6.7,4.2,0.9,1.3,1.5,10,1,20.21,84,2018-2019
AndreDrummond,Detroit Pistons,25434263,C,79,33.5,17.3,7.1,13.3,53.3,0.1,0.5,13.2,3.1,5.2,59,15.6,1.4,1.7,1.7,2.2,69,0,23.49,43,2018-2019
AndrewWiggins,Minnesota Timberwolves,25467250,SF,73,34.8,18.1,6.8,16.6,41.2,1.6,4.8,33.9,2.8,4.1,69.9,4.8,2.5,1,0.7,1.9,3,0,12.42,39,2018-2019
AnthonyTolliver,Minnesota Timberwolves,4750000,PF,65,16.6,5,1.5,4,38.2,1.2,3.3,37.7,0.7,0.9,78.3,2.7,0.7,0.3,0.3,0.6,0,0,8.65,241,2018-2019
AveryBradley,Memphis Grizzlies,1.20E+07,SG,63,30.2,9.9,3.9,9.7,40.8,1.4,3.9,35.1,0.7,0.8,86,2.8,2.4,0.7,0.3,1.4,0,0,7.66,135,2018-2019
BamAdebayo,Miami Heat,2955840,C,82,23.3,8.9,3.4,5.9,57.6,0,0.2,20,2,2.8,73.5,7.3,2.2,0.9,0.8,1.5,11,0,17.9,156,2018-2019
BenSimmons,Philadelphia 76ers,6434520,PG,79,34.2,16.9,6.8,12.2,56.3,0,0.1,0,3.3,5.4,60,8.8,7.7,1.4,0.8,3.5,42,10,20.07,46,2018-2019
BlakeGriffin,Detroit Pistons,32088932,PF,75,35,24.5,8.3,17.9,46.2,2.5,7,36.2,5.5,7.3,75.3,7.5,5.4,0.7,0.4,3.4,21,2,21.02,12,2018-2019
BobanMarjanovic,Philadelphia 76ers,7.00E+06,C,58,11.7,7.3,2.8,4.5,61.5,0.1,0.2,40,1.7,2.3,74.8,4.6,0.9,0.3,0.5,1,6,0,24.25,196,2018-2019
BogdanBogdanovic,Sacramento Kings,9.00E+06,SG,70,27.8,14.1,5.2,12.3,41.8,1.9,5.3,36,1.9,2.3,82.7,3.5,3.8,1,0.2,1.7,1,0,14.12,75,2018-2019
BojanBogdanovic,Indiana Pacers,10500000,SF,81,31.8,18,6.4,13,49.7,2,4.8,42.5,3,3.8,80.7,4.1,2,0.9,0,1.7,0,0,16.14,42,2018-2019
BrookLopez,Milwaukee Bucks,3382000,C,81,28.7,12.5,4.4,9.7,45.2,2.3,6.3,36.5,1.4,1.6,84.2,4.9,1.2,0.6,2.2,1,2,0,14.59,95,2018-2019
BuddyHield,Sacramento Kings,3844760,SG,82,31.9,20.7,7.6,16.6,45.8,3.4,7.9,42.7,2.1,2.4,88.6,5,2.5,0.7,0.4,1.8,3,0,17.6,28,2018-2019
CediOsman,Cleveland Cavaliers,2775000,SF,76,32.2,13,4.7,11.1,42.7,1.7,4.9,34.8,1.9,2.4,77.9,4.7,2.6,0.8,0.1,1.5,3,0,11.53,87,2018-2019
ChrisPaul,Houston Rockets,35654150,PG,58,32,15.6,5.2,12.4,41.9,2.2,6.1,35.8,3,3.5,86.2,4.6,8.2,2,0.3,2.6,18,1,19.71,62,2018-2019
CJMcCollum,Portland Trail Blazers,25759766,SG,70,33.9,21,8.2,17.8,45.9,2.4,6.4,37.5,2.3,2.7,82.8,4,3,0.8,0.4,1.5,1,1,17.05,26,2018-2019
ClintCapela,Houston Rockets,13793104,C,67,33.6,16.6,7.1,10.9,64.8,0,0,0,2.5,3.9,63.6,12.7,1.4,0.7,1.5,1.4,45,0,23.84,50,2018-2019
CollinSexton,Cleveland Cavaliers,4068600,PG,82,31.8,16.7,6.3,14.7,43,1.5,3.6,40.2,2.6,3.1,83.9,2.9,3,0.5,0.1,2.3,2,0,12.1,49,2018-2019
CoryJoseph,Indiana Pacers,7945000,PG,82,25.2,6.5,2.8,6.7,41.2,0.7,2.1,32.2,0.4,0.5,69.8,3.4,3.9,1.1,0.3,1,1,0,11.02,218,2018-2019
CristianoFelicio,Chicago Bulls,8740980,PF,60,12.4,4,1.6,3,53.1,0,0.1,0,0.8,1.2,68.5,3.6,0.6,0.2,0.1,0.6,0,0,13.39,249,2018-2019
D.J.Augustin,Orlando Magic,7250000,PG,81,28,11.7,3.9,8.4,47,1.6,3.8,42.1,2.2,2.6,86.6,2.5,5.3,0.6,0,1.6,4,0,15.72,105,2018-2019
D'AngeloRussell,Brooklyn Nets,7019698,PG,81,30.2,21.1,8.1,18.7,43.4,2.9,7.8,36.9,2,2.5,78,3.9,7,1.2,0.2,3.1,14,0,19.48,24,2018-2019
DamianLillard,Portland Trail Blazers,27977689,PG,80,35.5,25.8,8.5,19.2,44.4,3,8,36.9,5.9,6.4,91.2,4.6,6.9,1.1,0.4,2.7,13,0,23.78,9,2018-2019
DaniloGallinari,LA Clippers,21587579,SF,68,30.3,19.8,6,13,46.3,2.4,5.5,43.3,5.4,6,90.4,6.1,2.6,0.7,0.3,1.5,7,0,21.02,32,2018-2019
DannyGreen,Toronto Raptors,1.00E+07,SG,80,27.7,10.3,3.7,7.9,46.5,2.5,5.4,45.5,0.5,0.6,84.1,4,1.6,0.9,0.7,0.9,1,0,13.02,131,2018-2019
DarioSaric,Philadelphia 76ers,2526840,PF,81,25,10.6,3.8,8.6,43.7,1.5,4,36.5,1.6,1.9,88,5.6,1.6,0.6,0.1,1.2,3,0,13.12,125,2018-2019
DarrenCollison,Indiana Pacers,1.00E+07,G,76,28.2,11.2,4.1,8.7,46.7,1,2.6,40.7,2.1,2.5,83.2,3.1,6,1.4,0.1,1.6,6,0,16.74,112,2018-2019
De'AaronFox,Sacramento Kings,5470920,PG,81,31.4,17.3,6.2,13.6,45.8,1.1,2.9,37.1,3.7,5.1,72.7,3.8,7.3,1.6,0.6,2.8,16,1,18.18,44,2018-2019
DeandreAyton,Phoenix Suns,8165160,C,71,30.7,16.3,7.2,12.3,58.5,0,0.1,0,2,2.7,74.6,10.3,1.8,0.9,0.9,1.8,39,0,20.54,54,2018-2019
DeAndreJordan,New York Knicks,22897200,C,69,29.7,11,4.1,6.5,64.1,0,0,0,2.7,3.8,70.5,13.1,2.3,0.6,1.1,2.2,42,0,19.04,116,2018-2019
DelonWright,Memphis Grizzlies,2536898,PG,75,22.7,8.7,3.2,7.4,43.4,0.7,2.2,29.8,1.6,2,79.3,3.5,3.3,1.2,0.4,1,4,3,15.54,161,2018-2019
DeMarreCarroll,Brooklyn Nets,15400000,SF,67,25.4,11.1,3.4,8.6,39.5,1.6,4.6,34.2,2.7,3.6,76,5.2,1.3,0.5,0.1,1.1,3,0,12.09,114,2018-2019
DennisSchroder,Oklahoma City Thunder,15500000,PG,79,29.3,15.5,5.8,14,41.4,1.6,4.6,34.1,2.4,2.9,81.9,3.6,4.1,0.8,0.2,2.2,3,0,12.76,63,2018-2019
DevinBooker,Phoenix Suns,3314365,SF,64,35,26.6,9.2,19.6,46.7,2.1,6.5,32.6,6.1,7.1,86.6,4.1,6.8,0.9,0.2,4.1,12,0,20.3,7,2018-2019
DewayneDedmon,Atlanta Hawks,7200000,C,64,25.1,10.8,4,8.2,49.2,1.3,3.4,38.2,1.4,1.8,81.4,7.5,1.4,1.1,1.1,1.3,11,0,16.06,122,2018-2019
DomantasSabonis,Indiana Pacers,2659800,PF,74,24.8,14.1,5.6,9.5,59,0.1,0.2,52.9,2.8,3.9,71.5,9.3,2.9,0.6,0.4,2.2,30,0,21.99,76,2018-2019
DougMcDermott,Indiana Pacers,7333333,SF,77,17.4,7.3,2.7,5.5,49.1,1.1,2.7,40.8,0.9,1,83.5,1.4,0.9,0.2,0.1,0.5,0,0,11.64,195,2018-2019
DwightPowell,Dallas Mavericks,9631250,PF,77,21.6,10.6,3.8,6.3,59.7,0.5,1.6,30.7,2.5,3.3,77.2,5.3,1.5,0.6,0.6,0.9,6,0,20.45,126,2018-2019
EdDavis,Brooklyn Nets,4449000,C,81,17.9,5.8,2.3,3.7,61.6,0,0,0,1.2,2,61.7,8.6,0.8,0.4,0.4,0.8,6,0,17.28,232,2018-2019
EricBledsoe,Milwaukee Bucks,1.50E+07,PG,78,29.1,15.9,6,12.4,48.4,1.6,4.8,32.9,2.3,3,75,4.6,5.5,1.5,0.4,2.1,8,1,19.31,57,2018-2019
EricGordon,Houston Rockets,13500375,SG,68,31.7,16.2,5.6,13.8,40.9,3.2,8.8,36,1.8,2.2,78.3,2.2,1.9,0.6,0.4,1.3,0,0,12.25,55,2018-2019
ErsanIlyasova,Milwaukee Bucks,7.00E+06,PF,67,18.4,6.8,2.5,5.7,43.8,0.9,2.4,36.3,0.9,1.1,82.4,4.5,0.8,0.5,0.3,0.7,3,0,11.6,212,2018-2019
EvanFournier,Orlando Magic,17150000,SG,81,31.5,15.1,5.8,13.2,43.8,1.9,5.6,34,1.7,2.1,80.6,3.2,3.6,0.9,0.1,1.9,1,0,12.32,67,2018-2019
EvanTurner,Portland Trail Blazers,17868853,SG,73,22,6.8,2.8,6.1,46,0.2,0.7,21.2,1,1.5,70.8,4.5,3.9,0.5,0.2,1.6,3,2,11.61,211,2018-2019
FredVanVleet,Toronto Raptors,8653847,PG,64,27.5,11,3.8,9.4,41,1.8,4.6,37.8,1.5,1.8,84.3,2.6,4.8,0.9,0.3,1.3,1,0,13.73,117,2018-2019
GarrettTemple,Memphis Grizzlies,8.00E+06,SG,75,27.2,7.8,2.8,6.6,42.2,1.2,3.5,34.1,1.1,1.4,74.8,2.9,1.4,1,0.4,0.9,0,0,8.48,179,2018-2019
GeorgeHill,Milwaukee Bucks,1.90E+07,PG,60,21.7,7.6,2.8,6.3,45.2,0.8,2.6,31.4,1.2,1.4,82.4,2.5,2.3,0.9,0.1,0.9,0,0,12.14,185,2018-2019
GiannisAntetokounmpo,Milwaukee Bucks,24157303,PF,72,32.8,27.7,10,17.3,57.8,0.7,2.8,25.6,6.9,9.5,72.9,12.5,5.9,1.3,1.5,3.7,54,5,30.95,3,2018-2019
GordonHayward,Boston Celtics,31214295,SF,72,25.9,11.5,4.1,8.8,46.6,1.1,3.2,33.3,2.2,2.6,83.4,4.5,3.4,0.9,0.3,1.5,2,0,15.62,108,2018-2019
GorguiDieng,Minnesota Timberwolves,15170787,C,76,13.6,6.4,2.5,5,50.1,0.3,0.7,33.9,1.2,1.4,83,4.1,0.9,0.6,0.5,0.8,2,0,18.17,221,2018-2019
HarrisonBarnes,Sacramento Kings,24107258,SF,77,32.9,16.4,5.6,13.3,42,2.3,5.7,39.5,3,3.6,82.4,4.7,1.5,0.6,0.2,1.3,4,0,12.81,53,2018-2019
HarryGilesIII,Sacramento Kings,2207040,PF,58,14.1,7,3,6,50.3,0,0.1,0,1,1.6,63.7,3.8,1.5,0.5,0.4,1.3,0,0,14.42,200,2018-2019
HassanWhiteside,Miami Heat,25434262,C,72,23.3,12.3,5.4,9.4,57.1,0,0.2,12.5,1.5,3.4,44.9,11.3,0.8,0.6,1.9,1.3,36,0,23.52,96,2018-2019
ImanShumpert,Sacramento Kings,11011234,SG,62,23.9,7.5,2.7,7.2,37.4,1.5,4.4,34.8,0.6,0.7,80,3,1.8,1,0.4,0.8,0,0,9.11,189,2018-2019
JabariParker,Washington Wizards,2.00E+07,PF,64,26.9,14.5,5.8,11.7,49.3,1,3,31.3,2,2.9,71.2,6.6,2.4,0.7,0.5,2.4,8,0,15.57,73,2018-2019
JamalMurray,Denver Nuggets,3499800,PG,75,32.6,18.2,6.8,15.6,43.7,2,5.5,36.7,2.5,3,84.8,4.2,4.8,0.9,0.4,2.1,4,0,16.11,38,2018-2019
JamesHarden,Houston Rockets,30421854,PG,78,36.8,36.1,10.8,24.5,44.2,4.8,13.2,36.8,9.7,11,87.9,6.6,7.5,2,0.7,5,34,7,30.62,1,2018-2019
JaMychalGreen,Memphis Grizzlies,7666667,PF,65,21.1,9.4,3.5,7.3,48.3,1.1,2.7,40.3,1.2,1.6,79.2,6.3,0.8,0.7,0.5,1.3,6,0,14.75,145,2018-2019
JaredDudley,Brooklyn Nets,9530000,SF,59,20.7,4.9,1.7,4.1,42.3,0.9,2.6,35.1,0.5,0.8,69.6,2.6,1.4,0.6,0.3,0.7,0,0,7.83,244,2018-2019
JarenJacksonJr.,Memphis Grizzlies,5915040,PF,58,26.1,13.8,5.1,10.2,50.6,0.9,2.4,35.9,2.6,3.4,76.7,4.7,1.1,0.9,1.4,1.7,2,0,16.43,79,2018-2019
JaylenBrown,Boston Celtics,5169960,SG,74,25.9,13,5,10.7,46.5,1.3,3.7,34.4,1.8,2.7,65.8,4.2,1.4,0.9,0.4,1.3,2,0,13.58,88,2018-2019
JaysonTatum,Boston Celtics,6700800,SF,79,31.1,15.7,5.9,13.1,45,1.5,3.9,37.3,2.5,2.9,85.5,6,2.1,1.1,0.7,1.5,8,0,15.13,59,2018-2019
JeramiGrant,Oklahoma City Thunder,8653847,SF,80,32.7,13.6,5.1,10.3,49.7,1.4,3.7,39.2,2,2.8,71,5.2,1,0.8,1.3,0.8,4,0,13.87,83,2018-2019
JeremyLamb,Charlotte Hornets,7488372,SG,79,28.5,15.3,5.5,12.4,44,1.5,4.2,34.8,2.9,3.3,88.8,5.5,2.2,1.1,0.4,1,7,0,17.38,65,2018-2019
JerianGrant,Orlando Magic,2639314,PG,60,15.7,4.2,1.5,3.7,41.8,0.7,1.8,36.4,0.4,0.7,65,1.6,2.6,0.7,0.1,0.9,0,0,10.86,247,2018-2019
JimmyButler,Philadelphia 76ers,20445779,SG,65,33.6,18.7,6.4,13.9,46.2,1,3,34.7,4.8,5.6,85.5,5.3,4,1.9,0.6,1.5,3,0,20.29,35,2018-2019
JJRedick,Philadelphia 76ers,12250000,SG,76,31.3,18.1,5.9,13.5,44,3.2,8,39.7,3,3.4,89.4,2.4,2.7,0.4,0.2,1.3,1,0,15.15,41,2018-2019
JoeHarris,Brooklyn Nets,8333333,SF,76,30.2,13.7,4.9,9.8,50,2.4,5.1,47.4,1.4,1.8,82.7,3.8,2.4,0.5,0.2,1.6,0,0,13.56,81,2018-2019
JoelEmbiid,Philadelphia 76ers,25467250,C,64,33.7,27.5,9.1,18.7,48.4,1.2,4.1,30,8.2,10.1,80.4,13.6,3.7,0.7,1.9,3.5,58,2,26.21,4,2018-2019
JohnCollins,Atlanta Hawks,2299080,PF,61,30,19.5,7.6,13.6,56,0.9,2.6,34.8,3.3,4.4,76.3,9.8,2,0.4,0.6,2,32,0,21.85,33,2018-2019
JonathanIsaac,Orlando Magic,4969080,PF,75,26.6,9.6,3.5,8.1,42.9,1.1,3.5,32.3,1.5,1.8,81.5,5.5,1.1,0.8,1.3,1,3,0,13.02,141,2018-2019
JordanClarkson,Cleveland Cavaliers,12500000,PG,81,27.3,16.8,6.5,14.6,44.8,1.8,5.5,32.4,2,2.4,84.4,3.3,2.4,0.7,0.2,1.7,1,0,16.84,47,2018-2019
JoshJackson,Phoenix Suns,6041520,SF,79,25.2,11.5,4.4,10.6,41.3,0.9,2.8,32.4,1.8,2.7,67.1,4.4,2.3,0.9,0.7,2.2,2,0,10.67,107,2018-2019
JoshOkogie,Minnesota Timberwolves,2160720,SG,74,23.7,7.7,2.6,6.9,38.6,0.8,2.9,27.9,1.6,2.2,72.8,2.9,1.2,1.2,0.4,0.9,1,0,9.38,182,2018-2019
JoshRichardson,Miami Heat,9367200,SG,73,34.8,16.6,5.8,14.1,41.2,2.2,6.3,35.7,2.7,3.2,86.1,3.6,4.1,1.1,0.5,1.5,1,0,14.01,52,2018-2019
JuanHernangomez,Denver Nuggets,2166360,PF,70,19.4,5.8,2,4.5,43.9,0.9,2.6,36.5,0.9,1.2,76.7,3.8,0.8,0.4,0.3,0.5,4,0,11.03,231,2018-2019
JustinHoliday,Memphis Grizzlies,4384616,SF,82,31.8,10.5,3.7,9.5,38.6,2,5.7,34.8,1.2,1.3,89.6,3.9,1.8,1.5,0.4,1.3,3,0,9.99,129,2018-2019
